book_freq,isNoble,popularity,has_title,has_culture,has_mother,has_father,has_heir,has_house,survival_prob,relevance_score,relevance_category
0.2,1,0.016722408,1,0,0,0,0,1,0.98,0.45118060199999993,Medium
0.4,1,0.023411371,1,0,0,0,0,1,0.973,0.50180284275,High
0.2,1,0.010033445,1,1,0,0,0,1,0.991,0.50115836125,High
0.4,1,0.016722408,1,1,0,0,0,0,0.955,0.49743060199999994,Medium
0.8,1,0.063545151,1,0,0,0,0,1,0.614,0.55798628775,High
0.4,1,0.02006689,1,1,0,0,0,1,0.952,0.5478167224999999,High
1.0,1,0.140468227,1,0,0,0,0,1,0.33699999999999997,0.58566705675,High
0.8,1,0.043478261,1,0,0,0,0,0,0.8180000000000001,0.53356956525,High
0.0,1,0.036789298,1,1,0,0,0,1,0.255,0.3474473245,Medium
0.2,1,0.013377926,1,0,0,0,0,1,0.983,0.45079448149999995,Medium
0.4,1,0.013377926,1,0,0,0,0,1,0.982,0.5006444815,High
0.6,0,0.030100334,0,0,0,0,0,1,0.736,0.3179250835,Medium
1.0,0,0.130434783,0,0,0,0,0,1,0.884,0.46520869575,Medium
0.6,1,0.066889632,1,0,0,0,0,1,0.8160000000000001,0.539122408,High
1.0,0,0.130434783,0,0,0,0,0,1,0.878,0.46430869575,Medium
0.8,1,0.030100334,1,1,0,0,0,1,0.15200000000000002,0.5303250835,High
0.6,0,0.050167224,0,0,0,0,0,1,0.767,0.327591806,Medium
0.0,1,0.016722408,1,0,0,0,0,1,0.28800000000000003,0.297380602,Medium
0.6,0,0.046822742,0,1,0,0,0,1,0.795,0.3809556855,Medium
0.2,1,0.013377926,1,0,0,0,0,1,0.796,0.42274448150000005,Medium
1.0,1,0.163879599,1,0,0,0,0,1,0.898,0.67566989975,High
0.4,1,0.056856187,1,1,0,0,0,0,0.21599999999999997,0.39661404675,Medium
1.0,1,0.08361204,1,1,0,0,0,1,0.30600000000000005,0.61680301,High
0.6,1,0.023411371,1,0,0,0,0,1,0.683,0.50830284275,High
0.4,1,0.023411371,1,0,0,0,0,1,0.718,0.46355284275,Medium
0.2,1,0.023411371,1,0,0,0,0,1,0.03300000000000003,0.31080284275,Medium
0.6,1,0.046822742,1,0,0,0,0,1,0.494,0.4858056855,Medium
0.6,1,0.026755853,1,0,0,0,0,1,0.758,0.5203889632500001,High
0.6,1,0.040133779,1,0,0,0,0,1,0.278,0.45173344474999994,Medium
0.4,1,0.086956522,1,1,0,0,0,1,0.275,0.4629891305,Medium
0.2,1,0.006688963,1,0,0,0,0,1,0.979,0.44852224074999997,Medium
0.0,1,0.060200669,1,0,0,0,0,1,0.131,0.28470016725,Medium
0.4,1,0.053511706,1,1,0,0,0,0,0.08599999999999997,0.37627792649999997,Medium
1.0,1,0.153846154,1,0,0,0,0,1,0.45699999999999996,0.6070115385,High
0.6,0,0.023411371,0,1,0,0,0,1,0.996,0.40525284274999995,Medium
0.2,1,0.030100334,1,1,0,0,0,1,0.0010000000000000009,0.3576750835,Medium
0.2,1,0.010033445,1,1,0,0,0,1,0.875,0.48375836124999994,Medium
0.6,0,0.02006689,0,0,0,0,0,1,0.908,0.34121672249999996,Medium
0.8,0,0.013377926,0,0,0,0,0,1,0.968,0.3985444815,Medium
0.4,1,0.040133779,1,0,0,0,0,1,0.19499999999999995,0.38928344475,Medium
0.4,1,0.033444816,1,0,0,0,0,1,0.14900000000000002,0.38071120399999997,Medium
0.4,1,0.016722408,1,0,0,0,0,1,0.98,0.501180602,High
0.2,1,0.053511706,1,0,0,0,0,1,0.758,0.4270779264999999,Medium
0.0,1,0.157190635,1,0,0,0,0,1,0.20099999999999996,0.31944765875,Medium
0.0,1,0.050167224,1,0,0,0,0,1,0.21699999999999997,0.295091806,Medium
0.6,0,0.033444816,0,0,0,0,0,1,0.747,0.320411204,Medium
0.6,0,0.026755853,0,0,0,0,0,1,0.16700000000000004,0.23173896325000004,Low
1.0,0,0.060200669,0,0,0,0,0,1,0.235,0.35030016725,Medium
0.8,1,0.070234114,1,1,0,0,0,1,0.858,0.6462585285000001,High
0.8,1,0.016722408,1,0,0,0,0,1,0.986,0.602080602,High
0.2,1,0.023411371,1,0,0,0,0,1,0.718,0.41355284275,Medium
0.6,1,0.026755853,1,0,0,0,0,1,0.643,0.5031389632500001,High
0.2,1,0.063545151,1,1,0,0,0,1,0.43700000000000006,0.43143628775,Medium
0.2,1,0.016722408,1,1,0,0,0,1,0.893,0.4881306019999999,Medium
0.6,1,0.043478261,1,0,0,0,0,1,0.31599999999999995,0.45826956525,Medium
0.0,1,0.27090301,1,1,0,0,0,1,0.129,0.3870757525,Medium
0.4,1,0.030100334,1,0,0,0,0,1,0.979,0.5043750835,High
0.0,1,0.086956522,1,0,0,0,0,1,0.17000000000000004,0.2972391305,Medium
0.4,1,0.053511706,1,1,0,0,0,1,0.966,0.5582779265000001,High
0.6,1,0.090301003,1,0,0,0,0,1,0.724,0.53117525075,High
1.0,1,0.130434783,1,1,0,0,0,1,0.486,0.65550869575,High
0.2,1,0.060200669,1,0,0,0,0,1,0.46599999999999997,0.38495016725,Medium
1.0,1,0.214046823,1,1,0,0,0,1,0.767,0.71856170575,High
0.2,1,0.02006689,1,1,0,0,0,1,0.387,0.4130667225,Medium
0.6,1,0.076923077,1,0,0,0,0,1,0.6599999999999999,0.51823076925,High
0.6,0,0.090301003,0,0,0,0,0,1,0.76,0.33657525075,Medium
1.0,1,0.217391304,1,1,0,0,0,1,0.742,0.7156478260000001,High
0.4,1,0.02006689,1,0,0,0,0,1,0.598,0.4447167225,Medium
0.6,1,0.046822742,1,1,0,0,0,1,0.848,0.5889056855,High
0.4,1,0.076923077,1,1,0,0,0,1,0.916,0.5566307692500001,High
0.4,1,0.036789298,1,1,0,0,0,1,0.052000000000000046,0.4169973245,Medium
0.2,1,0.050167224,1,1,0,0,0,0,0.17000000000000004,0.33804180600000006,Medium
0.4,1,0.026755853,1,0,0,0,0,1,0.976,0.5030889632500001,High
0.8,1,0.060200669,1,1,0,0,0,1,0.28400000000000003,0.55765016725,High
0.0,1,0.026755853,1,0,0,0,0,1,0.603,0.34713896325,Medium
0.0,1,0.053511706,1,0,0,0,0,1,0.18100000000000005,0.29052792650000003,Medium
0.4,1,0.010033445,1,0,0,0,0,1,0.998,0.50220836125,High
0.2,1,0.016722408,1,0,0,0,0,1,0.984,0.451780602,Medium
1.0,0,0.026755853,0,0,0,0,0,1,0.6799999999999999,0.40868896325,Medium
0.8,0,0.033444816,0,1,0,0,0,1,0.261,0.347511204,Medium
1.0,0,0.100334448,0,0,0,0,0,1,0.591,0.413733612,Medium
0.8,1,0.090301003,1,0,0,0,0,1,0.8089999999999999,0.59392525075,High
1.0,0,0.177257525,0,0,0,0,0,1,0.781,0.46146438124999994,Medium
0.8,1,0.060200669,1,0,0,0,0,1,0.02100000000000002,0.46820016724999997,Medium
0.6,0,0.050167224,0,1,0,0,0,0,0.7130000000000001,0.319491806,Medium
0.0,1,0.046822742,1,0,0,0,0,1,0.21099999999999997,0.2933556855,Medium
0.2,1,0.043478261,1,0,0,0,0,1,0.402,0.37116956525,Medium
0.4,1,0.023411371,1,1,0,0,0,1,0.825,0.5296028427499999,High
1.0,0,0.02006689,0,0,0,0,0,1,0.726,0.4139167225,Medium
0.0,1,0.033444816,1,1,0,0,0,1,0.22299999999999998,0.341811204,Medium
0.6,0,0.060200669,0,0,0,0,0,1,0.404,0.27565016724999997,Medium
0.4,0,0.076923077,0,1,0,0,0,1,0.06000000000000005,0.22823076925000002,Low
0.6,0,0.063545151,0,0,0,0,0,1,0.904,0.35148628774999996,Medium
0.8,0,0.02006689,0,0,0,0,0,1,0.817,0.37756672249999995,Medium
0.6,0,0.100334448,0,0,0,0,0,1,0.6970000000000001,0.329633612,Medium
0.0,1,0.023411371,1,0,0,0,0,1,0.725,0.36460284275000004,Medium
0.0,1,0.023411371,1,0,0,0,0,1,0.010000000000000009,0.25735284275000003,Medium
0.4,1,0.016722408,1,0,0,0,0,1,0.98,0.501180602,High
0.6,0,0.113712375,0,0,0,0,0,1,0.767,0.34347809375,Medium
0.4,1,0.023411371,1,0,0,0,0,1,0.979,0.50270284275,High
0.6,0,0.023411371,0,1,0,0,0,1,0.997,0.40540284274999994,Medium
0.4,1,0.023411371,1,1,0,0,0,1,0.767,0.52090284275,High
0.6,1,0.160535117,1,0,0,0,0,1,0.751,0.55278377925,High
0.2,1,0.010033445,1,1,0,0,0,1,0.982,0.49980836124999994,Medium
0.6,0,0.053511706,0,0,0,0,0,1,0.834,0.33847792649999997,Medium
0.2,1,0.127090301,1,0,0,0,0,1,0.264,0.37137257525,Medium
0.4,1,0.063545151,1,1,0,0,0,0,0.08599999999999997,0.37878628775,Medium
0.2,1,0.010033445,1,1,0,0,0,1,0.986,0.50040836125,High
0.4,1,0.046822742,1,0,0,0,0,1,0.384,0.41930568549999997,Medium
0.4,0,0.040133779,0,1,0,0,0,1,0.823,0.33348344474999997,Medium
0.4,0,0.02006689,0,1,0,0,0,1,0.994,0.3541167225,Medium
1.0,0,0.10367893,0,0,0,0,0,1,0.6759999999999999,0.4273197325,Medium
0.6,0,0.050167224,0,0,0,0,0,1,0.765,0.32729180599999996,Medium
0.4,1,0.260869565,1,0,0,0,0,0,0.633,0.46016739124999995,Medium
0.4,0,0.02006689,0,1,0,0,0,1,0.986,0.3529167225,Medium
0.2,1,0.016722408,1,1,0,0,0,1,0.915,0.491430602,Medium
0.8,0,0.036789298,0,0,0,0,0,1,0.796,0.3785973245,Medium
0.6,1,0.033444816,1,0,0,0,0,1,0.677,0.509911204,High
0.2,1,0.016722408,1,1,0,0,0,1,0.759,0.468030602,Medium
0.8,0,0.053511706,0,0,0,0,0,1,0.694,0.3674779265,Medium
0.6,0,0.066889632,0,0,0,0,0,1,0.764,0.33132240799999996,Medium
0.4,1,0.016722408,1,0,0,0,0,1,0.968,0.49938060199999995,Medium
0.4,0,0.040133779,0,1,0,0,0,1,0.21699999999999997,0.24258344475,Low
0.6,0,0.060200669,0,1,0,0,0,1,0.597,0.35460016725,Medium
0.6,1,0.026755853,1,1,0,0,0,1,0.6839999999999999,0.5592889632500001,High
0.6,0,0.073578595,0,0,0,0,0,1,0.868,0.34859464874999996,Medium
0.2,1,0.050167224,1,1,0,0,0,1,0.18300000000000005,0.389991806,Medium
0.6,0,0.016722408,0,0,0,0,0,1,0.951,0.346830602,Medium
1.0,1,0.056856187,1,0,0,0,0,1,0.29000000000000004,0.55771404675,High
0.4,1,0.127090301,1,0,0,0,0,1,0.663,0.48122257524999995,Medium
0.4,0,0.046822742,0,0,0,0,0,1,0.5589999999999999,0.2455556855,Low
0.6,1,0.173913043,1,0,0,0,0,1,0.743,0.55492826075,High
0.6,0,0.080267559,0,0,0,0,0,1,0.22599999999999998,0.25396688975,Medium
0.6,1,0.023411371,1,0,0,0,0,1,0.979,0.55270284275,High
0.0,0,0.0,0,0,0,0,0,1,0.855,0.17825000000000002,Low
1.0,1,0.036789298,1,0,0,0,0,1,0.6799999999999999,0.6111973245,High
0.8,1,0.086956522,1,0,0,0,0,1,0.754,0.5848391305,High
0.8,1,0.033444816,1,1,0,0,0,1,0.745,0.6201112040000001,High
0.0,1,0.073578595,1,1,0,0,0,1,0.21499999999999997,0.35064464875,Medium
0.6,0,0.107023411,0,1,0,0,0,1,0.834,0.40185585274999996,Medium
0.4,1,0.016722408,1,0,0,0,0,1,0.558,0.43788060199999995,Medium
0.4,1,0.013377926,1,0,0,0,0,1,0.992,0.5021444815,High
0.4,0,0.023411371,0,1,0,0,0,1,0.996,0.35525284275,Medium
0.8,0,0.076923077,1,0,0,0,0,1,0.726,0.47813076925000003,Medium
0.8,1,0.163879599,1,0,0,0,0,1,0.605,0.58171989975,High
0.4,1,0.02006689,1,0,0,0,0,1,0.96,0.4990167225,Medium
0.6,1,0.066889632,1,0,0,0,0,1,0.706,0.522622408,High
0.2,1,0.170568562,1,1,0,0,0,1,0.21199999999999997,0.42444214049999995,Medium
0.4,0,0.056856187,0,1,0,0,0,1,0.51,0.29071404675,Medium
0.8,1,0.036789298,1,1,0,0,0,1,0.255,0.5474473245,High
0.0,1,0.260869565,1,0,0,0,0,1,0.08599999999999997,0.32811739125,Medium
0.6,1,0.026755853,1,0,0,0,0,1,0.761,0.52083896325,High
0.4,1,0.056856187,1,0,0,0,0,1,0.03300000000000003,0.36916404675,Medium
0.4,1,0.023411371,1,1,0,0,0,1,0.987,0.55390284275,High
0.8,1,0.026755853,1,0,0,0,0,1,0.739,0.5675389632500001,High
0.2,1,0.016722408,1,0,0,0,0,1,0.921,0.442330602,Medium
1.0,0,0.133779264,0,1,0,0,0,1,0.752,0.496244816,Medium
0.6,0,0.157190635,0,1,0,0,0,1,0.7969999999999999,0.40884765874999995,Medium
1.0,1,0.247491639,1,0,0,0,0,1,0.46299999999999997,0.63132290975,High
0.8,1,0.230769231,1,0,0,0,0,1,0.42100000000000004,0.57084230775,High
0.8,0,0.170568562,0,1,0,0,0,0,0.529,0.3719921405,Medium
0.8,1,0.070234114,1,0,0,0,0,1,0.785,0.5853085285,High
1.0,1,0.130434783,1,0,0,0,0,1,0.8140000000000001,0.65470869575,High
1.0,0,0.284280936,0,0,0,0,0,1,0.43700000000000006,0.436620234,Medium
1.0,1,0.274247492,1,0,0,0,0,1,0.31000000000000005,0.615061873,High
0.4,1,0.080267559,1,0,0,0,0,1,0.881,0.50221688975,High
0.8,1,0.063545151,1,0,0,0,0,1,0.675,0.56713628775,High
0.0,1,0.334448161,1,0,0,0,0,1,0.0010000000000000009,0.33376204025,Medium
0.8,0,0.160535117,0,0,0,0,0,1,0.726,0.39903377925,Medium
0.4,0,0.040133779,0,1,0,0,0,1,0.9339999999999999,0.35013344474999997,Medium
0.6,0,0.107023411,0,0,0,0,0,1,0.6719999999999999,0.32755585275,Medium
0.4,1,0.026755853,1,0,0,0,0,1,0.30800000000000005,0.40288896324999995,Medium
0.6,0,0.137123746,0,0,0,0,0,1,0.76,0.34828093649999997,Medium
0.4,1,0.023411371,1,1,0,0,0,1,0.989,0.5542028427500001,High
0.6,1,0.02006689,1,0,0,0,0,1,0.585,0.4927667224999999,Medium
0.8,1,0.063545151,1,0,0,0,0,1,0.712,0.5726862877500001,High
0.6,0,0.10367893,0,0,0,0,0,1,0.747,0.33796973249999995,Medium
0.6,0,0.190635452,0,0,0,0,0,1,0.09899999999999998,0.262508863,Medium
0.6,0,0.160535117,0,0,0,0,0,1,0.817,0.36268377925,Medium
0.4,1,0.036789298,1,1,0,0,0,1,0.905,0.5449473244999999,High
0.6,1,0.043478261,1,1,0,0,0,1,0.9390000000000001,0.60171956525,High
0.2,1,0.050167224,1,0,0,0,0,1,0.657,0.411091806,Medium
0.6,0,0.096989967,0,0,0,0,0,1,0.867,0.35429749174999997,Medium
0.0,1,0.100334448,1,0,0,0,0,1,0.05800000000000005,0.283783612,Medium
1.0,0,0.030100334,0,0,0,0,0,1,0.538,0.38822508349999996,Medium
0.8,0,0.137123746,0,0,0,0,0,1,0.483,0.3567309365,Medium
0.6,1,0.023411371,1,0,0,0,0,1,0.968,0.55105284275,High
0.6,0,0.08361204,0,0,0,0,0,1,0.745,0.33265300999999997,Medium
1.0,0,0.023411371,0,0,0,0,0,1,0.883,0.4383028427499999,Medium
0.6,0,0.023411371,0,0,0,0,0,1,0.861,0.33500284275,Medium
0.0,1,0.016722408,1,1,0,0,0,1,0.36,0.358180602,Medium
0.4,1,0.063545151,1,1,0,0,0,1,0.0010000000000000009,0.41603628775,Medium
0.6,0,0.153846154,0,0,0,0,0,1,0.92,0.3764615385,Medium
0.8,1,0.023411371,1,1,0,0,0,1,0.994,0.6549528427500001,High
0.6,0,0.050167224,0,0,0,0,0,1,0.643,0.308991806,Medium
0.6,0,0.066889632,0,0,0,0,0,1,0.978,0.363422408,Medium
0.6,0,0.086956522,0,0,0,0,0,1,0.769,0.3370891305,Medium
0.8,0,0.016722408,0,0,0,0,0,1,0.983,0.401630602,Medium
0.4,1,0.030100334,1,0,0,0,0,1,0.544,0.43912508349999996,Medium
0.8,1,0.023411371,1,0,0,0,0,0,0.845,0.53260284275,High
0.6,0,0.030100334,0,0,0,0,0,1,0.98,0.35452508349999995,Medium
0.6,0,0.08361204,0,0,0,0,0,1,0.817,0.34345301,Medium
0.4,1,0.026755853,1,0,0,0,0,1,0.7969999999999999,0.47623896325,Medium
0.2,1,0.016722408,1,1,0,0,0,1,0.981,0.501330602,High
1.0,0,0.163879599,0,0,0,0,0,1,0.901,0.47611989974999996,Medium
0.4,0,0.030100334,1,0,0,0,0,1,0.784,0.3751250835,Medium
0.4,1,0.02006689,1,0,0,0,0,1,0.951,0.49766672249999994,Medium
0.2,1,0.010033445,1,1,0,0,0,0,0.991,0.45115836125000003,Medium
0.4,1,0.023411371,1,1,0,0,0,1,0.11599999999999999,0.42325284274999997,Medium
0.4,1,0.02006689,1,0,0,0,0,1,0.985,0.5027667225,High
1.0,1,0.036789298,1,0,0,0,0,1,0.723,0.6176473245,High
0.8,1,0.120401338,1,0,0,0,0,1,0.753,0.5930503345,High
0.8,1,0.023411371,1,0,0,0,0,1,0.984,0.60345284275,High
1.0,0,0.140468227,0,0,0,0,0,1,0.874,0.46621705674999997,Medium
0.6,0,0.026755853,0,1,0,0,0,0,0.472,0.27748896325,Medium
0.6,0,0.02006689,0,0,0,0,0,1,0.951,0.34766672249999997,Medium
0.0,0,0.046822742,0,0,0,0,0,1,0.33399999999999996,0.1118056855,Low
0.2,0,0.314381271,1,0,0,0,0,1,0.11599999999999999,0.29599531775,Medium
0.6,0,0.107023411,0,0,0,0,0,1,0.756,0.34015585275,Medium
0.2,1,0.16722408,1,0,0,0,0,1,0.135,0.36205602,Medium
0.4,1,0.026755853,1,0,0,0,0,1,0.702,0.46198896325,Medium
0.6,0,0.013377926,0,1,0,0,0,1,0.988,0.4015444815,Medium
0.4,1,0.026755853,1,0,0,0,0,1,0.724,0.46528896324999997,Medium
0.0,1,0.013377926,1,1,0,0,0,0,0.45599999999999996,0.32174448149999996,Medium
1.0,0,0.070234114,0,0,0,0,0,1,0.591,0.4062085285,Medium
0.4,0,0.013377926,0,1,0,0,0,1,0.998,0.3530444815,Medium
0.8,1,0.02006689,1,1,0,0,0,1,0.998,0.6547167225,High
0.6,1,0.036789298,1,0,0,0,0,1,0.736,0.5195973245,High
0.6,1,0.043478261,1,1,0,0,0,1,0.72,0.5688695652500001,High
0.6,0,0.026755853,1,0,0,0,0,0,0.7969999999999999,0.37623896324999995,Medium
0.4,0,0.016722408,1,0,0,0,0,1,0.986,0.402080602,Medium
0.6,0,0.036789298,0,1,0,0,0,1,0.896,0.39359732449999996,Medium
1.0,0,0.08361204,0,0,0,0,0,1,0.401,0.38105300999999997,Medium
0.6,0,0.023411371,0,0,0,0,0,1,0.968,0.35105284275,Medium
0.4,1,0.130434783,1,0,0,0,0,1,0.893,0.51655869575,High
0.8,1,0.036789298,1,1,0,0,0,1,0.37,0.5646973245000001,High
0.2,1,0.056856187,1,0,0,0,0,1,0.983,0.46166404675,Medium
0.2,1,0.013377926,1,1,0,0,0,0,0.469,0.3736944815,Medium
0.6,1,0.070234114,1,0,0,0,0,0,0.768,0.4827585285,Medium
0.6,0,0.006688963,0,0,0,0,0,1,0.992,0.35047224075,Medium
0.0,1,0.0,1,0,0,0,0,1,0.772,0.36579999999999996,Medium
0.6,0,0.023411371,0,0,0,0,0,1,0.971,0.35150284275,Medium
0.4,1,0.026755853,1,0,0,0,0,1,0.8260000000000001,0.48058896324999995,Medium
0.6,0,0.050167224,0,0,0,0,0,1,0.761,0.326691806,Medium
0.6,0,0.056856187,0,0,0,0,0,1,0.759,0.32806404675,Medium
0.6,1,0.086956522,1,0,0,0,0,1,0.945,0.5634891305,High
0.0,1,0.026755853,1,0,0,0,0,1,0.04400000000000004,0.26328896325,Medium
0.4,1,0.043478261,1,0,0,0,0,1,0.21199999999999997,0.39266956525,Medium
0.4,0,0.030100334,0,1,0,0,0,1,0.746,0.3194250835,Medium
0.6,1,0.170568562,1,0,0,0,0,1,0.798,0.5623421405,High
1.0,0,0.076923077,0,0,0,0,0,1,0.789,0.43758076925,Medium
0.6,0,0.10367893,0,0,0,0,0,1,0.8049999999999999,0.34666973249999994,Medium
0.8,0,0.073578595,0,0,0,0,0,1,0.75,0.38089464874999995,Medium
0.6,0,0.100334448,0,0,0,0,0,1,0.747,0.33713361199999997,Medium
1.0,1,0.08361204,1,0,0,0,0,1,0.581,0.60805301,High
0.6,1,0.050167224,1,0,0,0,0,1,0.15000000000000002,0.4350418059999999,Medium
0.6,1,0.030100334,1,0,0,0,0,1,0.477,0.4790750835,Medium
1.0,1,0.060200669,1,1,0,0,0,0,0.796,0.63445016725,High
0.2,1,0.013377926,1,1,0,0,0,0,0.986,0.4512444815,Medium
0.4,1,0.357859532,1,0,0,0,0,1,0.496,0.513864883,High
0.2,1,0.066889632,1,0,0,0,0,1,0.601,0.40687240799999996,Medium
0.8,0,0.023411371,0,1,0,0,0,1,0.30000000000000004,0.35085284275,Medium
0.8,1,0.023411371,1,0,0,0,0,1,0.947,0.59790284275,High
0.2,1,0.006688963,1,0,0,0,0,1,0.987,0.44972224074999995,Medium
0.0,1,0.066889632,1,0,0,0,0,1,0.17200000000000004,0.292522408,Medium
0.4,1,0.023411371,1,0,0,0,0,1,0.786,0.47375284275,Medium
0.2,1,0.033444816,1,0,0,0,0,1,0.554,0.391461204,Medium
0.8,0,0.010033445,0,1,0,0,0,0,0.998,0.40220836125,Medium
0.4,1,0.046822742,1,1,0,0,0,1,0.966,0.5566056855000001,High
0.0,1,0.0,1,1,0,0,0,0,0.998,0.3997,Medium
0.4,0,0.02006689,1,0,0,0,0,1,0.96,0.39901672250000003,Medium
0.4,1,0.070234114,1,0,0,0,0,1,0.738,0.4782585285,Medium
0.2,0,0.013377926,0,0,0,0,0,1,0.795,0.2225944815,Low
0.4,1,0.02006689,1,0,0,0,0,1,0.98,0.5020167225000001,High
0.8,1,0.177257525,1,0,0,0,0,1,0.524,0.57291438125,High
0.8,1,0.02006689,1,0,0,0,0,1,0.952,0.5978167225,High
0.6,0,0.08361204,0,0,0,0,0,1,0.7030000000000001,0.32635301,Medium
0.4,1,0.023411371,1,0,0,0,0,1,0.903,0.49130284274999997,Medium
0.0,1,0.093645485,1,0,0,0,0,1,0.5349999999999999,0.35366137125,Medium
0.4,1,0.016722408,1,0,0,0,0,1,0.985,0.5019306020000001,High
0.6,0,0.107023411,0,0,0,0,0,1,0.6950000000000001,0.33100585275,Medium
0.4,1,0.010033445,1,1,0,0,0,0,0.485,0.42525836125,Medium
0.4,0,0.040133779,0,1,0,0,0,1,0.478,0.28173344475,Medium
0.0,1,0.026755853,1,0,0,0,0,1,0.41500000000000004,0.31893896325,Medium
0.6,0,0.160535117,0,0,0,0,0,1,0.733,0.35008377924999995,Medium
0.6,0,0.060200669,0,0,0,0,0,1,0.817,0.33760016724999997,Medium
0.2,1,0.060200669,1,0,0,0,0,1,0.768,0.4302501672499999,Medium
0.4,1,0.046822742,1,0,0,0,0,1,0.23299999999999998,0.3966556855,Medium
0.2,1,0.056856187,1,0,0,0,0,1,0.661,0.41336404675,Medium
0.8,1,0.050167224,1,0,0,0,0,1,0.646,0.559441806,High
0.4,1,0.013377926,1,0,0,0,0,1,0.973,0.49929448149999994,Medium
1.0,1,0.073578595,1,0,0,0,0,1,0.45999999999999996,0.58739464875,High
0.2,1,0.063545151,1,0,0,0,0,1,0.759,0.42973628775,Medium
0.2,1,0.040133779,1,1,0,0,0,1,0.5820000000000001,0.44733344475000003,Medium
0.4,1,0.040133779,1,1,0,0,0,1,0.834,0.5351334447499999,High
0.2,1,0.026755853,1,0,0,0,0,1,0.784,0.42428896324999993,Medium
0.2,1,0.130434783,1,1,0,0,0,1,0.40900000000000003,0.44395869575,Medium
0.4,1,0.016722408,1,0,0,0,0,1,0.99,0.502680602,High
0.0,1,0.023411371,1,0,0,0,0,1,0.659,0.35470284275,Medium
1.0,0,0.023411371,0,0,0,0,0,1,0.694,0.40995284274999994,Medium
0.2,1,0.033444816,1,0,0,0,0,1,0.6599999999999999,0.4073612039999999,Medium
0.4,1,0.026755853,1,0,0,0,0,1,0.767,0.47173896325000003,Medium
0.4,1,0.02006689,1,1,0,0,0,0,0.944,0.49661672249999994,Medium
0.2,1,0.006688963,1,0,0,0,0,1,0.98,0.44867224074999995,Medium
0.4,1,0.026755853,1,0,0,0,0,1,0.722,0.46498896325,Medium
0.6,1,0.023411371,1,0,0,0,0,0,0.979,0.50270284275,High
0.2,1,0.053511706,1,0,0,0,0,1,0.523,0.39182792650000003,Medium
0.4,1,0.040133779,1,0,0,0,0,1,0.19299999999999995,0.38898344474999996,Medium
0.6,1,0.070234114,1,0,0,0,0,1,0.968,0.5627585285,High
0.8,1,0.364548495,1,0,0,0,0,1,0.587,0.62918712375,High
0.6,1,0.063545151,1,0,0,0,0,1,0.796,0.53528628775,High
1.0,0,0.023411371,0,0,0,0,0,1,0.518,0.38355284274999996,Medium
0.6,0,0.137123746,0,0,0,0,0,1,0.745,0.3460309365,Medium
0.6,0,0.140468227,0,0,0,0,0,1,0.7010000000000001,0.34026705675,Medium
0.6,0,0.070234114,0,0,0,0,0,1,0.83,0.34205852849999996,Medium
0.6,1,0.053511706,1,1,0,0,0,1,0.482,0.5356779264999999,High
0.0,1,0.070234114,1,1,0,0,0,1,0.0010000000000000009,0.3177085285,Medium
0.6,0,0.080267559,0,0,0,0,0,1,0.675,0.32131688975,Medium
0.6,0,0.147157191,0,0,0,0,0,1,0.747,0.34883929775,Medium
0.8,1,0.030100334,1,0,0,0,0,1,0.45099999999999996,0.5251750835,High
0.6,0,0.137123746,0,0,0,0,0,1,0.7969999999999999,0.35383093649999997,Medium
0.6,1,0.090301003,1,1,0,0,0,1,0.937,0.61312525075,High
0.4,0,0.016722408,1,0,0,0,0,1,0.986,0.402080602,Medium
0.4,1,0.02006689,1,1,0,0,0,1,0.92,0.5430167225,High
0.8,0,0.063545151,0,0,0,0,0,1,0.364,0.32048628775,Medium
0.6,1,0.02006689,1,0,0,0,0,1,0.976,0.5514167225,High
0.2,1,0.043478261,1,1,0,0,0,1,0.07399999999999995,0.37196956525,Medium
0.0,1,0.0,1,0,0,0,0,1,0.7110000000000001,0.35664999999999997,Medium
0.6,0,0.137123746,0,0,0,0,0,1,0.761,0.34843093649999995,Medium
1.0,1,0.080267559,1,1,0,0,0,1,0.856,0.69846688975,High
0.4,0,0.026755853,0,0,0,0,0,1,0.6719999999999999,0.25748896325,Medium
0.6,0,0.066889632,0,0,0,0,0,1,0.7010000000000001,0.321872408,Medium
0.8,0,0.043478261,0,0,0,0,0,1,0.823,0.38431956525,Medium
0.0,1,0.016722408,1,0,0,0,0,1,0.928,0.39338060199999997,Medium
0.4,1,0.063545151,1,1,0,0,0,1,0.937,0.5564362877500001,High
0.0,1,0.016722408,1,0,0,0,0,1,0.973,0.400130602,Medium
0.8,0,0.056856187,0,0,0,0,0,1,0.6779999999999999,0.36591404675,Medium
0.8,0,0.063545151,0,0,0,0,0,1,0.21299999999999997,0.29783628775,Medium
0.6,0,0.100334448,0,0,0,0,0,1,0.747,0.33713361199999997,Medium
0.6,1,0.030100334,1,0,0,0,0,1,0.8049999999999999,0.5282750835,High
0.0,1,0.093645485,1,0,0,0,0,1,0.276,0.31481137124999997,Medium
0.4,1,0.02006689,1,0,0,0,0,1,0.989,0.5033667225,High
0.4,1,0.026755853,1,0,0,0,0,1,0.43400000000000005,0.42178896325,Medium
0.2,1,0.010033445,1,1,0,0,0,0,0.998,0.45220836125,Medium
0.4,1,0.086956522,1,0,0,0,0,1,0.848,0.4989391305,Medium
0.4,1,0.016722408,1,0,0,0,0,1,0.879,0.486030602,Medium
